title,company,location,skills,salary
digital marketing intern,pranavayu swadeshi healthcare private limited,Mumbai,"digital marketing, seo, social media marketing",5.07
netiq specialist i 6 to 9 years i bengaluru mumbai,Capgemini,Bengaluru,excel,10.46
data engineer data warehouse,IBM,Pune,"python, sql, excel, aws, spark",6.44
service process executive m f with 1 year of experience,Arvi Systems & Controls Pvt. Ltd,Bengaluru,"communication, teamwork, problem solving",5.54
territory manager,DHL Express,Mumbai,excel,7.34
social media marketing,Times Fibrefill Pvt Ltd,Salt Lake City,excel,9.17
infrastructure specialist,IBM,Bengaluru,"python, sql",6.6
business development executive,Treble d solutions,Mohali,"communication, teamwork, problem solving",9.69
manual tester,Servion Global Solutions,Bengaluru,excel,5.41
sr devops engineer,Cognizant Technology Solutions,Chennai,"aws, azure",8.91
piping designer senior piping designer,Worley,Vadodara,"communication, teamwork, problem solving",8.27
biotechnology engineering,Overseas Link International,Ernakulam,"communication, teamwork, problem solving",11.0
software support sale executive,RADHE TRADERS,Rajkot Saurastra,"communication, teamwork, problem solving",9.68
new opening ticketing executive staff,Innoflexion Private Limited,Chennai,"communication, teamwork, problem solving",11.82
senior consultant,Oracle,Bengaluru,excel,5.53
microbiologist for packaged drinking water manufacturer,PAL & CO (AQUA DIAMOND ) PACKAGED DRINNKING WATER MANUFACTURER,Kolkata,"communication, teamwork, problem solving",8.44
motion graphic artist,InnoGenX,Bengaluru,"communication, teamwork, problem solving",11.77
business analyst,GetMeDesk,Pune,excel,11.7
engineering executive,"Marriott International, Inc",Tamil Nadu,"communication, teamwork, problem solving",5.52
remote product manager,Movius Interactive Corporation,Bengaluru,"leadership, communication, project management",9.3
admin for online coding classes for kids belur howrah,Vxplore Technologies (P) Ltd.,Howrah,machine learning,11.39
assistant professor of physiology general surgery for a medical college,MKM EDU SOLUTIONS,Greater Noida,"communication, teamwork, problem solving",10.51
operations internship,Staymaster Services Private Limited,Goa Velha,"communication, teamwork, problem solving",10.71
project manager and business analyst market risk projects vp,Credit Suisse,Pune,excel,5.35
manager,Yes Bank,Mumbai,"leadership, communication, project management",7.18
walk in interview customer service call center bpo,Figeye Solutions,Inderpuri,"communication, teamwork, problem solving",5.71
scaffolding inspector,EHS Engineering Consultants,Orissa,"communication, teamwork, problem solving",5.74
sap analytics cloud development application developer,Accenture,Chennai,"java, python, algorithms, data structures",9.61
aeronautical maintainence manual,UD,Bengaluru,"communication, teamwork, problem solving",6.51
editorial content director,Burda Luxury,Gurgaon,"communication, teamwork, problem solving",8.09
support engineer,SAP,Bengaluru,"communication, teamwork, problem solving",11.89
database administrator,Asian Paints,Mumbai,excel,9.5
digital marketing internship,Hula Global Fashions Private Limited,Ghaziabad,"digital marketing, seo, social media marketing",11.86
pharmacy assistant,Mithila HR Solution,Calicut,"communication, teamwork, problem solving",5.3
senior software engineer,Larsen & Toubro Infotech Limited,Chennai,sql,7.63
oracle pl sql developer,KRG Technologies Inc,Pune,sql,7.62
digital marketing,Escape System Consultant Pvt Ltd,Delhi,"digital marketing, seo, social media marketing",10.25
hk staff nurses opd staff admin receptionist billing asst,Pahlajanis' IVF - A unit of Pahlajanis' Women's Hospital,Bhillai,"communication, teamwork, problem solving",10.02
mechanical equipment engineer resource center india,SBM Offshore,Bengaluru,"communication, teamwork, problem solving",8.67
english tele calling executives,MISSING CONNECTZ TECHNOLOGY SOLUTIONS,Chennai,"communication, teamwork, problem solving",11.54
office assistant,Kanwar's Designers & Developers,Mohali,"communication, teamwork, problem solving",11.21
adv consultant engineer,altran,Bengaluru,"communication, teamwork, problem solving",8.78
estimation engineer,Solvabuild,New Delhi,"communication, teamwork, problem solving",10.52
manager territory sales,Vodafone Idea,Chennai,"sales, negotiation, customer relationship",11.32
business consulting non fs technology risk senior us east,EY,Kolkata,"communication, teamwork, problem solving",7.72
travel consultant,Shree Sati Online Pvt Ltd.,Surat,"communication, teamwork, problem solving",6.71
computer hardware and networking,Excelsum High,Amritsar,"communication, teamwork, problem solving",8.45
female counselor,Advance Brainy Kids,Nadiad,"communication, teamwork, problem solving",5.41
relationship manager,Jobs Search Dot Com,Ludhiana,"leadership, communication, project management",11.42
field marketing executive,Alpsdeal Internet Services Pvt Ltd,Perungudi,"digital marketing, seo, social media marketing",10.68
manual tester automation tester 7 years contract2hire bangalore,CIEL HR Services,Bengaluru,"machine learning, excel",8.43
senior manager delivery manager vmware pune,Vodafone,Pune,"leadership, communication, project management",5.09
uc expert,Infosys Limited,Bengaluru,"communication, teamwork, problem solving",5.32
programmer analyst 3 it,Oracle,Bengaluru,"python, excel, aws, azure",6.67
deputy branch manager,Yes Bank,Delhi,"leadership, communication, project management",10.78
devops engineer,Ciena,Gurgaon,"python, excel",8.87
branch manager,Freight Consolidators Pvt ltd- Going Beyond,Bengaluru,"leadership, communication, project management",6.08
senior consultant sap bw,Yash Technologies,Bengaluru,excel,5.32
sr associate sales operations,"Fiserv, Inc.",Greater Noida,"sales, negotiation, customer relationship",8.32
senior sales operations analyst,Gainsight,Hyderabad,"tableau, excel",5.61
application developer dbms,IBM,Bengaluru,excel,5.79
accounts executive,KAMAL WATCH COMPANY PVT.LTD,Hyderabad,"communication, teamwork, problem solving",10.76
software engineer,Larsen & Toubro Infotech Limited,Chennai,sql,6.33
sales executive,Stoneware Buildmart,Pune,"sales, negotiation, customer relationship",7.58
microsoft azure paas application developer,Accenture,Bengaluru,azure,5.16
site engineer civil,DLCO INFRA PROJECTS PVT LTD,Chennai,"communication, teamwork, problem solving",6.91
priority relationship manager,Standard Chartered,Kolkata,excel,10.68
sales and marketing manager,DRVS ASSOCIATES,Secunderabad,"sales, negotiation, customer relationship",11.62
urgently need requirements staff,Sachirva Solutions,Bengaluru,"communication, teamwork, problem solving",8.79
systems operations manager,WELLS FARGO BANK,Hyderabad,"excel, aws",9.81
asp net developer,SmartLion Complete Corporate Solution,Ahmedabad,sql,7.66
executive credit operations,Bajaj FinServ,Dhaulpur,"communication, teamwork, problem solving",9.96
sap abap development for hana application developer,Accenture,Hyderabad,"java, python, algorithms, data structures",11.96
devops engineer,Luxoft,Bengaluru,python,11.15
site supervisor,Client of umind consulting,Irinjalakuda,"communication, teamwork, problem solving",7.11
etl developer,Kelly Services Internal,Bengaluru,"sql, tableau, power bi, excel",6.16
business development sales internship,Shrewd Institute Of Management & Science,Indore,"sales, negotiation, customer relationship",7.58
marketing executive,The Velvet Couch,Delhi,"digital marketing, seo, social media marketing",6.15
junior k2 support and development,Luxoft,Bengaluru,"sql, excel",5.0
it recruiter,KVCH,Noida,"communication, teamwork, problem solving",10.31
safety engineer,Rk placements,Hyderabad,"communication, teamwork, problem solving",11.65
software engineer ii,Microsoft,Hyderabad,"machine learning, excel, aws",11.86
manager tcom guest services,TARGET,Bengaluru,"leadership, communication, project management",8.75
mechanical design engineer,Forxar Industries Pvt Ltd,Mumbai,excel,10.84
math teacher trainer for vedic math abacus hyderabad,NAVA VISION,Hyderabad,"communication, teamwork, problem solving",6.72
product development jr officer,BKS Textiles,Palladam,"communication, teamwork, problem solving",7.35
hiring for laravel developer,Teciza Technologies Pvt.Ltd.,New Delhi,"java, python, algorithms, data structures",11.69
web developer,MindYourLogic,Nagpur,"java, python, algorithms, data structures",5.37
procurement analyst,Zycus,Mumbai,excel,9.06
amazon verification work cce bpo call center,IMAGE ICG private limited,Gurgaon,"communication, teamwork, problem solving",9.27
netapp storage,IBM,Bengaluru,"communication, teamwork, problem solving",5.47
team member dealer finance operations operations,Kotak Mahindra,Mumbai,excel,10.58
front desk receptionist for real estate property shirur,R A Consulting,Pune,excel,6.56
package consultant oracle cloud hcm,IBM,Bengaluru,excel,8.67
recruiting delivery leads,The Principal TAG,Faridabad,excel,10.77
global is enterprise solution architect lead operations domain,ABB,Bengaluru,"communication, teamwork, problem solving",9.36
analytic consultant 3,WELLS FARGO BANK,Hyderabad,"python, sql, tableau, excel, aws, data visualization",8.24
associate professional app dev,Sutherland,Chennai,"excel, aws, azure",5.27
network engineer,Synergy Info. Outsourcing Pvt. Ltd.,Surat,excel,11.6
regional sales manager india,Randstad,Mumbai,excel,9.63
lead quality analyst,Semperfi Solution,Bengaluru,"sql, excel",10.74
tele sales executive,Preserva Wellness,New Delhi,excel,10.37
asst manager process,Prominent Consultant,Mundra,"leadership, communication, project management",6.73
visa filling executive,eurocan global,Mohali,"communication, teamwork, problem solving",9.1
php developer,SSAM Softwares,Indore,"sql, excel",7.52
consulting project management ic4,Microsoft,Hyderabad,"excel, aws, azure",8.51
regular informatica developer,Luxoft,Chennai,sql,6.23
faculty for ncert english and hindi classes 6 12,Dojo,Remote,"communication, teamwork, problem solving",10.0
aem developer backend,CGI Inc,Bengaluru,"java, python, algorithms, data structures",7.3
front end developer,Chrishan Technology Solutions Pvt Ltd,Mohali Sas Nagar,"java, python, algorithms, data structures",11.18
business development executive,Designerrs Lab,Bengaluru,"communication, teamwork, problem solving",5.0
sr analyst mc claims spd 270,IntegriChain,Pune,"communication, teamwork, problem solving",9.19
lss gd coeania asso gig 1 1 1 1 1,EY,Kochi,excel,7.34
microsoft power apps and d365 architect,Crowe,Noida,"sql, power bi, excel",8.16
pgt,ML Convent School Jalaun (UP),Jalaun,excel,7.08
executive credit operations,Bajaj FinServ,Muzaffarpur,"communication, teamwork, problem solving",7.74
sr sales executive salaried pl and working capital sales,Kotak Mahindra,Raipur,"sales, negotiation, customer relationship",11.78
dietician required for a bariatric surgery hospital in mulund mumbai,Aastha Health Care,Mumbai,"communication, teamwork, problem solving",8.86
ops engineer,Barclays,Pune,"python, excel, aws",10.12
social media influencer manager,Muuchstac  Changing Grooming Style,Bhayandar,excel,5.01
human resources hr internship,Saarthee Technology,Gurgaon,"recruitment, communication, hr management",5.23
data engineer business intelligence,IBM,Hyderabad,"tableau, excel, data visualization",6.86
hr executive audit profile,ANM Consultants,Raipur,"recruitment, communication, hr management",11.44
vice president global operating leader f a,Genpact,Hyderabad,"excel, aws",10.89
mobile games writer freelance remote mobile gaming,Gfinity PLC,New Delhi,excel,11.64
product management internship,MentorKart (DGguru Learning Solutions Private Limited),Ghaziabad,"communication, teamwork, problem solving",7.68
dot net developer,Bytes and Bits Information Technology,Kolkata,sql,8.6
f b associate,SAJ Earth Resort,Kochi,"communication, teamwork, problem solving",8.03
awm portfolio analysis group us equity performance and attribution associate,"JPMorgan Chase Bank, N.A.",Bengaluru,excel,7.72
welder,West Coast Frozen Foods Pvt Ltd,Olpad,"communication, teamwork, problem solving",7.39
content writing internship,BTS,Ghaziabad,"communication, teamwork, problem solving",10.48
pr manager,IHCL,Mumbai,"leadership, communication, project management",8.74
marketing internship,Jaipur Furniture,Jaipur,"digital marketing, seo, social media marketing",7.31
senior principal software engineer it,Dell Technologies,Bengaluru,"sql, machine learning, excel, aws, azure",6.12
service delivery ambassador cash,Ratnakar Bank,Delhi,"communication, teamwork, problem solving",8.41
flipkart verification process bpo inbound process,kdc pvt ltd,Gurgaon,"communication, teamwork, problem solving",9.01
consultant dot net fullstack,Genpact,Gurgaon,"sql, excel, aws",5.99
junior interior designer women only,Invisiblebed.com (Futur Decor Solutions Pvt Ltd),Thane,excel,6.91
assistant public relations officer,Desh Bhagat University,Mandi Gobindgarh,"communication, teamwork, problem solving",6.38
data engineer business intelligence,IBM,Bengaluru,"tableau, excel, data visualization",9.57
rsa advisor scrum master,Dell Technologies - RSA,Bengaluru,aws,5.85
senior test automation engineer,Cyient,Noida,sql,10.52
site reliability engineer observability cloud ops,Palo Alto Networks,Bengaluru,"excel, aws",8.53
senior product owner,Cerner Corporation,Bengaluru,"communication, teamwork, problem solving",5.43
software developer 4,Oracle,Bengaluru,"sql, excel",11.49
business development sales internship,Encrobytes Technologies (OPC) Private Limited,Faridabad,excel,9.06
executive payroll for hospital,Galaxy Group of services,Pune,excel,9.17
project manager clinical it,Narayana Health,Bengaluru,"leadership, communication, project management",5.25
team lead account management,Birdeye,Gurgaon,"communication, teamwork, problem solving",6.11
senior manager,Standard Chartered,Chennai,"aws, azure, hadoop",10.4
hr administrator,Mevrick Solution Pvt. Ltd,Kalyani,"recruitment, communication, hr management",7.94
project manager,Borderless Access,Bengaluru,excel,5.06
eu technical recruitment specialist,bluerosetech,Bengaluru,excel,7.69
senior recruitment adviser supporting the university of south wales,Sannams4,Mumbai,excel,8.73
associate manager finance operations,Accenture,Gurgaon,"financial analysis, accounting, budgeting",8.26
content writer intern,Wadhim Sollutions,Mohali,"communication, teamwork, problem solving",8.66
software engineer 2,Dell Technologies,Bengaluru,"python, machine learning, tableau, excel, aws, data visualization",6.44
machine learning engineer 4 6 years,Morgan Stanley,Bengaluru,"python, sql, machine learning, excel, statistics, aws, azure, spark, hadoop",8.62
systems admin specialist advisor,NTT DATA Services,Noida,"aws, azure",11.15
hr manager,Flexy Managers,Noida,"recruitment, communication, hr management",5.45
consultant finance functional,Genpact,Hyderabad,aws,11.18
accounts payables finance associate,Fujitsu,Pune,"financial analysis, accounting, budgeting",5.62
commis indian continental tandoor chinese,NOVOTEL,Goa,excel,10.16
unisex hairstylist,Avocado greens Pvt ltd,Noida,"communication, teamwork, problem solving",10.96
purchase assistant,PROFAND VAYALAT MARINE EXPORTS PRIVATE LIMITED,Kochi,excel,9.84
sde iii immediately available or short notice period,Michael Page IN,Bangalore Urban,excel,8.69
consultant development 4 5 6 years,Infogain,Pune,azure,6.8
talent acquisition internship,Next Step Talents Private Limited,Kolkata,"communication, teamwork, problem solving",9.98
account executive direct sales,Dell Technologies,Remote,"machine learning, excel, aws",7.27
business development executive,CresIndia,Pune,excel,10.73
vice president pos fraud strategy optimization cdr,"JPMorgan Chase Bank, N.A.",Mumbai,"python, sql, machine learning, statistics, spark, hadoop",9.01
relationship officer branch banking branch banking,Kotak Mahindra,Kota,"communication, teamwork, problem solving",9.74
sr process associate purchase to pay operational services specialist,Siemens Technology and Services Private Limited,Bengaluru,"communication, teamwork, problem solving",6.1
python developer,Team Nourish Technology,Indore,python,7.27
executive assistant to ceo,Livo,Hyderabad,excel,7.45
proposal coordinator,ADVENSER,Kochi,excel,9.55
accounts executive,BNBPL,Raurkela,"communication, teamwork, problem solving",11.35
video audio editor,Kaitsta Technologies Private Limited,Visakhapatnam,"communication, teamwork, problem solving",6.55
senior manager administration,TeamViewer GmbH,Bengaluru,excel,7.79
full stack developer node js,Samaira Hr solutions,Bengaluru,"python, sql, aws",9.99
r d it engineer,Hewlett Packard Enterprise,Bengaluru,sql,7.9
hr executive,Fortune Business Insights,Pune,"recruitment, communication, hr management",8.14
os kernel optimization developer,Intel,Bengaluru,excel,7.37
angular developer,Telsloye,Pune,"java, python, algorithms, data structures",8.45
business development sales internship,Magicrete Building Solutions Private Limited,Gurgaon,excel,9.64
senior java developer,NetConnect Private Limited,Bengaluru,sql,7.27
customer service advisor,Anant Cars Auto PVT. LTD,Bengaluru,"communication, teamwork, problem solving",7.5
business analyst multichannel engagement optimisation,Novo Nordisk,Bengaluru,excel,5.23
assistant manager production,Jubilant Generics Limited,Nanjangud,excel,7.47
sql developer,[x]cube LABS,Hyderabad,sql,7.74
process developer invoice to cash generalist,Genpact,Gurgaon,"excel, aws",7.6
sr finops analyst ap,ADCI HYD 13 SEZ,Hyderabad,"sql, excel",6.32
desktop support engineer,Dixit Infotech Services Pvt Ltd,Bengaluru,"communication, teamwork, problem solving",8.17
new associate procure to pay processing,Accenture,Chennai,statistics,5.05
installation technician,Magix Jobs,Bengaluru,"communication, teamwork, problem solving",10.34
rbb pb teller authorisers,HDFC Bank,Balana,"communication, teamwork, problem solving",7.08
pharma tele callers for pcd franchise,Pharma Drugs & Chemicals Unlimited,Zirakpur,"communication, teamwork, problem solving",10.26
project lead fircosoft,Société Générale,Chennai,"communication, teamwork, problem solving",7.32
data entry operator,Olready,Chandigarh,"communication, teamwork, problem solving",7.17
computer service technician,Online IT,Ernakulam,"communication, teamwork, problem solving",11.81
front desk receptionist female,Grand Overseas,Jalandhar,"communication, teamwork, problem solving",8.28
javascript development engineer,msg global solutions,Bengaluru,"communication, teamwork, problem solving",8.65
maintenance electrician,Baba Shri Chand Ji Enterprises,Bhopal,"communication, teamwork, problem solving",5.68
sustainable systems developer ktp associate,University of Brighton,Kothapet,"java, python, algorithms, data structures",9.67
personal assistant 6 months,NatWest Markets,Bengaluru,excel,10.63
associate network engineer,altran,Gurgaon,excel,11.28
sr programmer analyst ii,PPD,Bengaluru,statistics,10.94
product manager ii,Citrix,Bengaluru,aws,10.04
csr specialist w m,Believe,Mumbai,excel,8.46
senior business analyst,Unisys,Bengaluru,"communication, teamwork, problem solving",6.44
production support engineer 2,EASYRECRUE,Bengaluru,"sql, excel",11.23
executive r d,Prominent Consultant,Vadodara,"communication, teamwork, problem solving",5.65
senior analyst clinical data management cdm,Accenture,Bengaluru,"communication, teamwork, problem solving",7.88
senior data engineer,Project YX,Gurgaon,"python, sql, excel, spark, hadoop",7.45
delivery solution architect,NCR,Mumbai,"communication, teamwork, problem solving",7.54
apigee developer 6 years net connect global pvt ltd,Net Connect,Bengaluru,"java, python, algorithms, data structures",5.94
urgent hiring for flutter developer,Techcompose Solutions Pvt Ltd,Ahmedabad,excel,9.42
senior team lead software engineering,Cerner Corporation,Bengaluru,sql,7.75
sales manager,360 Degree Cloud Technologies Pvt. Ltd.,Noida,excel,8.15
applications engineer staff,Synopsys,Bengaluru,python,8.86
accounts executive,Saichem Coatings Pvt.Ltd,Chennai,excel,7.51
aptitude trainer,Chandigarh University,Kharar,excel,8.74
assistant vice president,Yes Bank,Mumbai,"communication, teamwork, problem solving",10.51
solidity developer,prism manpower,Mumbai,"java, python, algorithms, data structures",10.21
vbrm jhansi,Kotak Securities,Jhansi,"communication, teamwork, problem solving",8.84
software engineer intern,EPITAS,Remote,excel,10.24
senior recruiter apac talent acquisition,Equinix,Bengaluru,excel,7.28
repair technician electronic gadgets,IZI,Bhopal,"communication, teamwork, problem solving",8.52
human resources hr internship,MentorKart (DGguru Learning Solutions Private Limited),Ghaziabad,"recruitment, communication, hr management",7.57
area sales executive territory sales officer,LIFYBOX PVT. LTD.,Vijayawada,excel,11.68
manager sales us sales,Big Brain Technology,Hyderabad,excel,5.77
executive business excellence,Hindustan Coco-Cola Beverages,Bengaluru,"power bi, excel",6.44
field sales executive,Adril delivery,Hyderabad,"sales, negotiation, customer relationship",10.76
manufacturing engineer,QuEST Global Engineering,Bengaluru,"communication, teamwork, problem solving",6.45
warehouse assistant,Maa bhagwati ethnic llp,Delhi,"communication, teamwork, problem solving",11.34
echo technician,Hire & retain,Mumbai,"communication, teamwork, problem solving",5.97
customer support executive,Max Truckers (Emaxlabz Solutions Pvt Ltd),Kalyan Nagar,excel,11.37
area business manager loans against gold marketing branches operations,Kotak Mahindra,Delhi,"digital marketing, seo, social media marketing",10.64
dba db2,IBM,Bengaluru,"python, sql",11.1
dev engineer,IBM,Ahmedabad,sql,9.84
senior principal software engineer,TekWissen,Bengaluru,"python, spark, hadoop",11.36
business development sales internship,Adymize,Kanpur,"sales, negotiation, customer relationship",11.59
digital marketing professional cum graphic designer,CONNECTING 2 WORK,Ernakulam,excel,7.81
staff nurse homecare general nurse,Health Care at Home India Pvt Ltd,Mumbai,"communication, teamwork, problem solving",7.64
assistant project lead,JLL,Bengaluru,"excel, spark",11.33
data and analytics aws snowflake adf next gen,EY,Kochi,"python, sql, excel, aws",5.4
technical consultant pl sql sql mulesoft,Blue Yonder,Bengaluru,"python, sql, azure",8.45
project manager,Trismus Healthcare Technologies Pvt Ltd,Pune,excel,6.89
bc enterprise risk ia analytics senior,EY,Noida,"python, sql, tableau, power bi, excel, statistics",6.2
senior consultant for hybrid data management,IBM,Kochi,sql,8.19
tech consulting d a insurance data modellers senior 42 2,EY,Bengaluru,"sql, machine learning",8.28
front end developer,MySense Technologies,Mohali,"java, python, algorithms, data structures",10.35
software engineer,CGI Inc,Chennai,sql,11.88
accountant,DUPON INDUSTRIAL ENETERPRISES,Hyderabad,excel,10.27
financial markets corporate valuation associate 2 bangalore,PwC,Bengaluru,"python, excel",8.23
system administrator,ST Solutions,Hyderabad,"communication, teamwork, problem solving",7.94
systems engineer,Texas Instruments,Bengaluru,"communication, teamwork, problem solving",9.22
software engineer java,Infostretch Corporation,Pune,"sql, aws",8.99
chartered accountant,Nodes Automations,Surat,"communication, teamwork, problem solving",9.39
in business develpment executive,CloudUno Consulting India Private Ltd,Bengaluru,excel,5.88
hr internship urgent opening wfh,Ampexcel Technologies,Delhi,"recruitment, communication, hr management",11.82
software engineer,Wells Fargo,Hyderabad,aws,9.81
electrical supervisor,Tycoons Group,Kalyan,"communication, teamwork, problem solving",10.88
interior designer,Jiten Chheda Planning N Design,Mumbai,"communication, teamwork, problem solving",10.24
hiring for backend case specialist kharadi location,HelpOverseas Immigration Pvt Ltd,Pune,excel,9.21
leader data science analytics reporting bangalore,Golden Opportunities,Bengaluru,"python, sql, deep learning, tableau, power bi",7.65
human resources hr internship,Zoopero Marketing Private Limited,Pune,"recruitment, communication, hr management",9.52
domain expert generic india,UiPath,Delhi,excel,8.95
senior hr male candidate only,Fascino Exports pvt.ltd,Kolkata,"recruitment, communication, hr management",8.17
ntt preprimary teacher female require karelibaug vadodara,VAATSALYA KIDS PRESCHOOL,Vadodara,excel,7.08
waiter cum service,The Indiana Cafe,Mohali,"communication, teamwork, problem solving",10.88
security services associate,Synopsys,Bengaluru,"python, sql, aws",10.06
java developer,The Hiring Master,Greater Noida,"java, python, algorithms, data structures",10.17
usi eh t i analyst windows admin,Deloitte,Hyderabad,"excel, aws, azure",6.41
technical project manager,V2Solutions,Bhubaneshwar,excel,8.01
pega sr developer,Barclays,Pune,"sql, excel",5.45
software developer,IBM,Bengaluru,"java, python, algorithms, data structures",7.55
doctor dentist,EVOLVE COSMETIC CLINIC,Panaji,"communication, teamwork, problem solving",11.73
system analyst,Riverforest Connections,Mumbai,"communication, teamwork, problem solving",5.23
relationship manager banca channel,Skywings Advisors,Ponda,"leadership, communication, project management",9.44
creative writer content writer,Adams Creation,Bengaluru,excel,6.27
tele caller executive sales freshers interns female 3 profiles,Amazl INC.,Panchkula,"sales, negotiation, customer relationship",9.07
td americas assistant manager core,EY,Bengaluru,excel,10.64
application architect real estate facilities,IBM,Bengaluru,excel,5.98
risk model risk governance and review mgg cib analyst,"JPMorgan Chase Bank, N.A.",Mumbai,excel,7.69
tsm ahmedabad,Airtel India,Ahmedabad,excel,6.5
php laravel developer,Jeevini (curilux),Hubli,"java, python, algorithms, data structures",10.65
training manager,ATSPL - Maharashtra,Mumbai,"excel, statistics",7.25
software development director,Oracle,Bengaluru,spark,9.9
sales co ordinator,Liebherr India Private Limited,Sanpada,"sales, negotiation, customer relationship",11.6
dealer,Kotak Securities,Udaipur,"communication, teamwork, problem solving",5.78
immediate hiring for senior android developer,weblineindia,Ahmedabad,"sql, excel",6.69
it recruiter 5 days working mnc leadership hiring,GI Group,Bengaluru,"communication, teamwork, problem solving",8.08
chemistry faculty,"Infinity Knowledge Academy, Bopal",Ahmedabad,"communication, teamwork, problem solving",5.76
senior product manager,Dunzo,Bengaluru,"leadership, communication, project management",5.17
customer assurance manager for real estates,Realtors Studio,Mohali Sas Nagar,"leadership, communication, project management",7.25
fashion model cum designer,nohan pvt ltd,Navi Mumbai,"communication, teamwork, problem solving",10.6
tc ea oracle utilities cc b staff,EY Global Services Limited prod,Bengaluru,excel,10.1
business development executive,A2N Academy,Bengaluru,"communication, teamwork, problem solving",10.05
sr hr manager,ultiwise management consultant,Delhi,"recruitment, communication, hr management",10.74
business development manager punjab,Piramal Nextgen Trading Private Limited,Chandigarh,"leadership, communication, project management",11.54
sr software engineer,Allscripts Asia,Bengaluru,"sql, azure",10.89
senior engineer intelligent automation,GSK,Bengaluru,"python, sql, machine learning, excel, nlp, azure",10.62
software engineering,"JPMorgan Chase Bank, N.A.",Hyderabad,"python, sql, excel",8.46
ui development internship,Medius Technologies Private Limited,Mumbai,"communication, teamwork, problem solving",6.17
php developer,MCSAM,Gurgaon,"python, sql",10.43
lab technician,batida High tech pvt ltd,Dehra Dun,"communication, teamwork, problem solving",7.03
banquet sales manager ihm passouts,BookEventZ.com,Mumbai,excel,8.65
software developer ii senior software developer java,S&P Global,Hyderabad,sql,6.56
sales sourcing executive,Carverse Mobility Solutions Pvt Ltd,Yelahanka,"sales, negotiation, customer relationship",6.22
senior biostatistical programmer,Premier Research,Bengaluru,"communication, teamwork, problem solving",6.38
software engineering,"JPMorgan Chase Bank, N.A.",Bengaluru,"sql, aws, spark, hadoop",8.0
senior manager research market intelligence,ZingHR,India,"leadership, communication, project management",6.67
infrastructure engineering,"JPMorgan Chase Bank, N.A.",Bengaluru,python,8.29
executive quality control,Piramal Enterprises,Dhar,"communication, teamwork, problem solving",10.35
expert systems support engineer,SA Technologies Inc.,Pune,"communication, teamwork, problem solving",10.16
social media marketing internship,SkillBit,Pune,"digital marketing, seo, social media marketing",9.1
tele caller executive,Hirezone,Mumbai,"communication, teamwork, problem solving",9.3
sr estimation engineer,DIVINE ENGINEERING,Surat,"communication, teamwork, problem solving",6.81
cib market operations derivatives credit risk team leader,"JPMorgan Chase Bank, N.A.",Mumbai,excel,9.4
graphic design internship,Zenbi Digital,Jaipur,"communication, teamwork, problem solving",8.58
civil engineer site engineer,citiyano de solutions pvt ltd.,Agartala,"communication, teamwork, problem solving",5.71
graphic design internship,Mach15 Edge Solution Private Limited,Meerut,"communication, teamwork, problem solving",7.25
customer relationship management internship,Zucol Services Private Limited,Gurgaon,"communication, teamwork, problem solving",8.56
tech lead java,Yash Technologies,Indore,"python, sql",5.25
sales executive,universal innovations group,Pune,"sales, negotiation, customer relationship",11.27
sr sales executive,S.S. Consultancy,Raipur,"sales, negotiation, customer relationship",6.29
software development engineer ii 3,MasterCard,Pune,"communication, teamwork, problem solving",10.94
corp investigation counsel associate manager,Accenture,India,"leadership, communication, project management",5.83
assistant accountant,SAMURAI EXPORTS PVT LTD,Bengaluru,"communication, teamwork, problem solving",11.58
engineer ii software quality assurance,Microchip Technology,India,"python, excel",10.27
qa sdet test engineer ecosystems,DBS Bank,Telangana,"communication, teamwork, problem solving",5.38
graphic design internship,Afterbricks Consulting Private Limited,Noida,"communication, teamwork, problem solving",6.02
senior consultant development 8 11 years,Infogain,Pune,azure,7.97
medical representative,SAI MORESHWAR HEALTHCARE,Vadodara,"communication, teamwork, problem solving",6.64
treasury executive,Concept Management,Mumbai,"communication, teamwork, problem solving",9.36
admin executive,Ganesh Food Products Pvt Ltd,Bengaluru,"communication, teamwork, problem solving",10.97
linux administrator,Kyndryl,Hyderabad,"python, aws, azure",5.18
php laravel developer,Kushel Digi Solutions,Trilokpuri,sql,6.07
php developer,Acme Infolabs Pvt. Ltd,Noida,"java, python, algorithms, data structures",9.04
am bangalore raothers,Deloitte,Bengaluru,excel,7.07
qa engineer,YourMadadGaar Enterprises,Indore,"communication, teamwork, problem solving",7.66
back office coordinator need for sahnewal location,cmts,Sanehwal,"communication, teamwork, problem solving",7.57
java developer,GRP Communications Pvt Ltd.,Delhi,"sql, excel, aws, azure",6.44
react native developer,Paras Technologies,Mohali,excel,7.55
influencer marketing manager,TeamViewer GmbH,Gurgaon,excel,9.05
senior software developer team lead dot net,Masuu Global Pvt Ltd,Hyderabad,"sql, excel, aws, azure",7.17
service engineer mobile electronics,Ealamiun Resource (India) Pvt Ltd.,Todupulai,"communication, teamwork, problem solving",10.87
site engineer civil,Madras Terrace Architectural Works,Tirunelveli,"communication, teamwork, problem solving",11.11
servicenow qa senior analyst,Deloitte,Hyderabad,"sql, excel",5.95
associate i software engineer,IHS Markit,Noida,"sql, excel",11.9
quality assurance engineer,42Works Info Solutions Pvt. Ltd.,Mohali,"communication, teamwork, problem solving",6.57
project manager specialist technology,FIS Global,Pune,"excel, aws",8.3
